Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
2,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
3,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
4,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
5,3,2,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0.001,0.0
6,3,2,0,0,3,1,3,2,1,0,0,0,0,0,0,0,0.001,0.0
7,3,2,0,0,3,1,3,2,1,0,0,0,0,0,0,0,0.001,0.0
8,3,2,0,0,3,1,3,2,1,0,0,0,0,0,0,0,0.001,0.0
9,4,2,0,0,4,1,4,2,1,0,0,0,0,0,0,0,0.00133,0.0
10,4,3,0,0,4,1,4,3,1,0,0,0,0,0,0,0,0.00133,0.0
11,4,3,0,0,4,1,4,3,1,0,0,0,0,0,0,0,0.00133,0.0
12,4,3,0,2,2,1,2,3,1,0,2,0,0,0,0,0,0.00067,0.0
13,4,3,0,3,1,0,1,3,0,0,3,0,0,0,0,0,0.00033,0.0
14,4,3,0,3,1,0,1,3,0,0,3,0,0,0,0,0,0.00033,0.0
15,4,3,0,3,1,0,1,3,0,0,3,0,0,0,0,0,0.00033,0.0
16,6,3,0,3,3,0,3,3,0,0,3,0,0,0,0,0,0.001,0.0
17,6,5,0,3,3,0,3,5,0,0,3,0,0,0,0,0,0.001,0.0
18,6,5,0,3,3,0,3,5,0,0,3,0,0,0,0,0,0.001,0.0
19,6,5,0,3,3,0,3,5,0,0,3,0,0,0,0,0,0.001,0.0
20,6,5,0,4,2,0,2,5,0,0,4,0,0,0,0,0,0.00067,0.0
21,6,5,0,4,2,0,2,5,0,0,4,0,0,0,0,0,0.00067,0.0
22,6,6,0,4,2,0,2,6,0,0,4,0,0,0,0,0,0.00067,0.0
23,6,6,0,5,1,0,1,6,0,0,5,0,0,0,0,0,0.00033,0.0
24,6,6,0,5,1,0,1,6,0,0,5,0,0,0,0,0,0.00033,0.0
25,6,6,0,5,1,0,1,6,0,0,5,0,0,0,0,0,0.00033,0.0
26,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
27,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
28,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
29,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
30,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
31,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
32,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
33,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
34,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
35,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
36,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
37,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
38,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
39,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
40,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
41,6,6,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0
