Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
2,7,0,0,0,7,0,0,6,0,0,0,0,1,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
3,8,0,0,0,8,0,0,7,0,0,0,0,1,0,0,0,0,0.0,0.0016,0.0,0.0,0,0
4,9,0,0,0,9,0,0,7,0,0,0,0,2,0,0,0,0,0.0,0.0018,0.0,0.0,0,0
5,10,0,0,0,10,0,0,8,0,0,0,0,2,0,0,0,0,0.0,0.002,0.0,0.0,0,0
6,10,0,0,0,10,0,1,8,0,1,0,0,2,0,0,0,0,0.0,0.002,0.0,0.0,0,0
7,12,1,0,0,12,1,1,9,1,1,0,0,3,0,0,0,0,0.0002,0.0024,0.0,0.0,0,0
8,15,1,0,0,15,1,2,11,1,1,0,0,4,0,1,0,0,0.0002,0.003,0.0,0.0,0,0
9,17,3,0,3,14,3,2,9,2,1,0,3,5,1,1,0,0,0.0006,0.0028,0.0006,0.0,0,0
10,22,3,0,3,19,3,2,13,2,1,0,3,6,1,1,0,0,0.0006,0.0038,0.0006,0.0,0,0
11,24,5,0,6,18,3,1,15,4,0,0,6,3,1,1,0,0,0.0006,0.0036,0.0012,0.0,0,0
12,26,5,0,6,20,3,1,17,4,0,0,6,3,1,1,0,0,0.0006,0.004,0.0012,0.0,0,0
13,29,7,0,7,22,5,1,18,6,0,0,7,4,1,1,0,0,0.001,0.0044,0.0014,0.0,0,0
14,33,7,0,8,25,5,1,21,6,0,0,8,4,1,1,0,0,0.001,0.005,0.0016,0.0,0,0
15,35,7,1,9,25,4,0,22,6,0,0,9,3,1,0,1,0,0.0008,0.005,0.0018,0.02857,0,0
16,42,9,1,10,31,6,1,26,7,1,0,10,5,2,0,1,0,0.0012,0.0062,0.002,0.02381,0,0
17,54,10,1,11,42,6,1,36,8,1,0,11,6,2,0,1,0,0.0012,0.0084,0.0022,0.01852,0,0
18,60,10,1,15,44,4,1,38,8,1,0,13,6,2,0,1,2,0.0008,0.0088,0.003,0.01667,0,0
19,68,10,1,17,50,3,2,43,8,2,0,15,7,2,0,1,2,0.0006,0.01,0.0034,0.01471,0,0
20,76,12,1,19,56,5,3,45,10,3,0,17,11,2,0,1,2,0.001,0.0112,0.0038,0.01316,0,0
21,82,14,1,19,62,7,5,49,12,5,0,17,13,2,0,1,2,0.0014,0.0124,0.0038,0.0122,0,0
22,88,17,1,24,63,9,6,49,14,6,0,22,14,3,0,1,2,0.0018,0.0126,0.0048,0.01136,0,0
23,98,18,2,27,69,8,4,54,15,4,1,24,15,3,0,1,3,0.0016,0.01381,0.0054,0.02041,0,0
24,115,18,2,29,84,7,6,67,15,6,1,24,17,3,0,1,5,0.0014,0.01681,0.0058,0.01739,0,0
25,125,20,2,31,92,7,7,73,17,7,1,26,19,3,0,1,5,0.0014,0.01841,0.0062,0.016,0,0
26,140,23,2,37,101,7,7,81,19,6,1,30,20,4,1,1,7,0.0014,0.02021,0.0074,0.01429,0,0
27,165,28,2,46,117,9,6,91,23,5,1,37,26,5,1,1,9,0.0018,0.02341,0.0092,0.01212,0,0
28,170,28,2,55,113,7,7,86,23,6,1,43,27,5,1,1,12,0.0014,0.02261,0.011,0.01176,0,0
29,184,31,2,61,121,9,9,89,26,7,1,48,32,5,2,1,13,0.0018,0.02421,0.0122,0.01087,0,0
30,190,34,3,66,121,10,8,87,28,6,2,53,34,6,2,1,13,0.002,0.02421,0.01321,0.01579,0,0
31,200,39,4,76,120,11,13,85,32,11,2,61,35,7,2,2,15,0.0022,0.02402,0.01521,0.02,0,0
32,209,49,4,82,123,20,14,87,39,11,2,66,36,10,3,2,16,0.004,0.02462,0.01641,0.01914,0,0
33,215,53,5,90,120,19,14,87,41,12,3,70,33,12,2,2,20,0.0038,0.02402,0.01802,0.02326,0,0
34,221,59,5,100,116,22,15,87,45,12,3,76,29,14,3,2,24,0.0044,0.02322,0.02002,0.02262,0,0
35,232,62,6,113,113,21,14,83,46,10,4,85,30,16,4,2,28,0.00421,0.02263,0.02263,0.02586,0,0
36,240,67,7,127,106,21,11,78,50,8,4,95,28,17,3,3,32,0.00421,0.02123,0.02544,0.02917,0,0
37,245,68,7,137,101,17,10,76,51,7,4,102,25,17,3,3,35,0.0034,0.02023,0.02744,0.02857,0,0
38,252,69,7,148,97,16,9,73,52,6,4,109,24,17,3,3,39,0.0032,0.01943,0.02964,0.02778,0,0
39,259,70,8,161,90,14,9,70,53,6,5,116,20,17,3,3,45,0.0028,0.01803,0.03225,0.03089,0,0
40,263,72,9,173,81,12,6,63,55,5,5,125,18,17,1,4,48,0.0024,0.01623,0.03466,0.03422,0,0
41,273,74,9,181,83,12,6,65,56,6,5,131,18,18,0,4,50,0.0024,0.01663,0.03627,0.03297,0,0
42,279,76,9,192,78,9,4,58,57,4,5,141,20,19,0,4,51,0.0018,0.01563,0.03847,0.03226,0,0
43,284,78,9,199,76,10,6,57,59,5,5,146,19,19,1,4,53,0.002,0.01523,0.03987,0.03169,0,0
44,290,80,9,207,74,10,6,55,60,5,5,153,19,20,1,4,54,0.002,0.01483,0.04147,0.03103,0,0
45,296,82,9,210,77,10,5,54,62,4,5,156,23,20,1,4,54,0.002,0.01543,0.04208,0.03041,0,0
46,302,82,9,217,76,9,4,55,62,3,5,161,21,20,1,4,56,0.0018,0.01523,0.04348,0.0298,0,0
47,306,82,9,229,68,8,4,48,62,3,5,170,20,20,1,4,59,0.0016,0.01362,0.04588,0.02941,0,0
48,313,84,9,242,62,5,1,47,64,1,5,177,15,20,0,4,65,0.001,0.01242,0.04849,0.02875,0,0
49,313,84,9,247,57,4,2,43,64,2,5,181,14,20,0,4,66,0.0008,0.01142,0.04949,0.02875,0,0
50,317,87,9,255,53,5,2,38,67,2,5,188,15,20,0,4,67,0.001,0.01062,0.05109,0.02839,0,0
51,319,90,9,259,51,8,3,38,70,3,5,190,13,20,0,4,69,0.0016,0.01022,0.05189,0.02821,0,0
52,321,90,9,268,44,7,4,34,70,4,5,196,10,20,0,4,72,0.0014,0.00882,0.0537,0.02804,0,0
53,326,91,9,269,48,7,5,37,71,5,5,197,11,20,0,4,72,0.0014,0.00962,0.0539,0.02761,0,0
54,330,93,9,274,47,8,6,36,73,5,5,201,11,20,1,4,73,0.0016,0.00942,0.0549,0.02727,0,0
55,332,98,9,284,39,12,6,29,75,5,5,209,10,23,1,4,75,0.0024,0.00781,0.0569,0.02711,0,0
56,336,99,9,289,38,10,3,27,76,2,5,213,11,23,1,4,76,0.002,0.00761,0.0579,0.02679,0,0
57,340,99,9,291,40,9,4,29,76,3,5,214,11,23,1,4,77,0.0018,0.00801,0.0583,0.02647,0,0
58,344,100,10,296,38,6,3,25,77,2,6,218,13,23,1,4,78,0.0012,0.00762,0.05932,0.02907,0,0
59,346,101,10,303,33,5,3,22,78,3,6,222,11,23,0,4,81,0.001,0.00661,0.06072,0.0289,0,0
60,349,102,10,304,35,6,5,23,79,3,6,223,12,23,2,4,81,0.0012,0.00701,0.06092,0.02865,0,0
61,353,104,10,306,37,7,5,26,79,3,6,223,11,25,2,4,83,0.0014,0.00741,0.06132,0.02833,0,0
62,354,105,11,308,35,6,4,25,80,2,6,225,10,25,2,5,83,0.0012,0.00702,0.06174,0.03107,0,0
63,356,106,12,309,35,5,3,25,80,2,6,226,10,26,1,6,83,0.001,0.00702,0.06195,0.03371,0,0
64,357,107,13,312,32,4,2,22,81,1,7,228,10,26,1,6,84,0.0008,0.00642,0.06256,0.03641,0,0
65,359,108,13,317,29,3,1,21,82,1,7,231,8,26,0,6,86,0.0006,0.00582,0.06357,0.03621,0,0
66,359,108,13,320,26,3,1,19,82,1,7,233,7,26,0,6,87,0.0006,0.00521,0.06417,0.03621,0,0
67,359,108,14,325,20,1,1,14,82,1,8,237,6,26,0,6,88,0.0002,0.00401,0.06518,0.039,0,0
68,361,109,14,325,22,2,1,16,83,1,8,237,6,26,0,6,88,0.0004,0.00441,0.06518,0.03878,0,0
69,364,109,14,329,21,2,1,16,83,1,8,239,5,26,0,6,90,0.0004,0.00421,0.06598,0.03846,0,0
70,365,110,14,331,20,2,1,15,84,1,8,241,5,26,0,6,90,0.0004,0.00401,0.06639,0.03836,0,0
71,365,111,14,335,16,3,3,12,84,2,8,244,4,27,1,6,91,0.0006,0.00321,0.06719,0.03836,0,0
72,366,113,14,337,15,4,3,11,85,2,8,246,4,28,1,6,91,0.0008,0.00301,0.06759,0.03825,0,0
73,367,113,14,340,13,3,3,10,85,2,8,248,3,28,1,6,92,0.0006,0.00261,0.06819,0.03815,0,0
74,370,113,14,341,15,3,3,10,85,2,8,249,5,28,1,6,92,0.0006,0.00301,0.06839,0.03784,0,0
75,372,113,14,343,15,2,2,12,85,2,8,249,3,28,0,6,94,0.0004,0.00301,0.06879,0.03763,0,0
76,373,113,14,344,15,1,1,11,85,1,8,250,4,28,0,6,94,0.0002,0.00301,0.06899,0.03753,0,0
77,375,113,14,345,16,1,1,12,85,1,8,251,4,28,0,6,94,0.0002,0.00321,0.06919,0.03733,0,0
78,377,113,14,345,18,1,1,14,85,1,8,251,4,28,0,6,94,0.0002,0.00361,0.06919,0.03714,0,0
79,380,113,14,346,20,1,1,16,85,1,8,252,4,28,0,6,94,0.0002,0.00401,0.06939,0.03684,0,0
80,382,113,14,346,22,1,1,17,85,1,8,252,5,28,0,6,94,0.0002,0.00441,0.06939,0.03665,0,0
81,382,113,14,349,19,0,0,15,85,0,8,254,4,28,0,6,95,0.0,0.00381,0.07,0.03665,0,0
82,386,113,14,350,22,0,1,18,85,1,8,255,4,28,0,6,95,0.0,0.00441,0.0702,0.03627,0,0
83,387,115,14,353,20,2,1,19,87,1,8,255,1,28,0,6,98,0.0004,0.00401,0.0708,0.03618,0,0
84,387,115,14,354,19,2,1,18,87,1,8,256,1,28,0,6,98,0.0004,0.00381,0.071,0.03618,0,0
85,387,116,14,354,19,3,1,18,88,1,8,256,1,28,0,6,98,0.0006,0.00381,0.071,0.03618,0,0
86,390,116,14,358,18,1,0,17,88,0,8,260,1,28,0,6,98,0.0002,0.00361,0.0718,0.0359,0,0
87,391,116,14,359,18,1,1,17,88,1,8,261,1,28,0,6,98,0.0002,0.00361,0.072,0.03581,0,0
88,394,117,14,360,20,1,1,19,89,1,8,262,1,28,0,6,98,0.0002,0.00401,0.0722,0.03553,0,0
89,395,118,14,361,20,2,1,19,90,1,8,262,1,28,0,6,99,0.0004,0.00401,0.0724,0.03544,0,0
90,399,119,14,364,21,3,1,20,91,1,8,265,1,28,0,6,99,0.0006,0.00421,0.073,0.03509,0,0
91,399,120,14,368,17,4,3,16,91,3,8,269,1,29,0,6,99,0.0008,0.00341,0.07381,0.03509,0,0
92,399,122,14,368,17,6,4,16,93,4,8,269,1,29,0,6,99,0.0012,0.00341,0.07381,0.03509,0,0
93,399,123,14,372,13,5,3,13,94,3,8,272,0,29,0,6,100,0.001,0.00261,0.07461,0.03509,0,0
94,401,123,14,374,13,4,2,13,94,2,8,274,0,29,0,6,100,0.0008,0.00261,0.07501,0.03491,0,0
95,402,124,14,374,14,5,2,14,95,2,8,274,0,29,0,6,100,0.001,0.00281,0.07501,0.03483,0,0
96,405,124,14,375,16,5,2,16,95,2,8,275,0,29,0,6,100,0.001,0.00321,0.07521,0.03457,0,0
97,406,124,14,379,13,2,1,13,95,1,8,279,0,29,0,6,100,0.0004,0.00261,0.07601,0.03448,0,0
98,406,124,14,381,11,1,1,11,95,1,8,281,0,29,0,6,100,0.0002,0.00221,0.07641,0.03448,0,0
99,406,124,14,382,10,0,0,10,95,0,8,282,0,29,0,6,100,0.0,0.00201,0.07661,0.03448,0,0
100,407,124,14,382,11,0,0,11,95,0,8,282,0,29,0,6,100,0.0,0.00221,0.07661,0.0344,0,0
101,407,124,14,384,9,0,0,9,95,0,8,284,0,29,0,6,100,0.0,0.00181,0.07702,0.0344,0,0
102,407,124,14,384,9,0,0,9,95,0,8,284,0,29,0,6,100,0.0,0.00181,0.07702,0.0344,0,0
103,407,124,14,385,8,0,0,8,95,0,8,285,0,29,0,6,100,0.0,0.0016,0.07722,0.0344,0,0
104,408,124,14,387,7,0,0,7,95,0,8,287,0,29,0,6,100,0.0,0.0014,0.07762,0.03431,0,0
105,409,124,14,387,8,0,0,8,95,0,8,287,0,29,0,6,100,0.0,0.0016,0.07762,0.03423,0,0
106,409,125,14,389,6,1,0,6,96,0,8,289,0,29,0,6,100,0.0002,0.0012,0.07802,0.03423,0,0
107,409,125,14,390,5,1,0,5,96,0,8,290,0,29,0,6,100,0.0002,0.001,0.07822,0.03423,0,0
108,410,125,14,390,6,1,0,6,96,0,8,290,0,29,0,6,100,0.0002,0.0012,0.07822,0.03415,0,0
109,410,125,14,393,3,0,0,3,96,0,8,292,0,29,0,6,101,0.0,0.0006,0.07882,0.03415,0,0
110,411,125,14,393,4,0,0,4,96,0,8,292,0,29,0,6,101,0.0,0.0008,0.07882,0.03406,0,0
111,411,125,14,393,4,0,0,4,96,0,8,292,0,29,0,6,101,0.0,0.0008,0.07882,0.03406,0,0
112,411,125,14,393,4,0,0,4,96,0,8,292,0,29,0,6,101,0.0,0.0008,0.07882,0.03406,0,0
113,411,125,14,393,4,0,1,4,96,1,8,292,0,29,0,6,101,0.0,0.0008,0.07882,0.03406,0,0
114,411,126,14,393,4,1,2,4,97,2,8,292,0,29,0,6,101,0.0002,0.0008,0.07882,0.03406,0,0
115,411,127,14,393,4,2,2,4,98,2,8,292,0,29,0,6,101,0.0004,0.0008,0.07882,0.03406,0,0
116,412,127,14,393,5,2,2,5,98,2,8,292,0,29,0,6,101,0.0004,0.001,0.07882,0.03398,0,0
117,412,128,14,393,5,3,2,5,99,2,8,292,0,29,0,6,101,0.0006,0.001,0.07882,0.03398,0,0
118,412,128,14,393,5,3,2,5,99,2,8,292,0,29,0,6,101,0.0006,0.001,0.07882,0.03398,0,0
119,414,128,14,393,7,3,2,7,99,2,8,292,0,29,0,6,101,0.0006,0.0014,0.07882,0.03382,0,0
120,414,128,15,394,5,2,1,5,99,1,9,293,0,29,0,6,101,0.0004,0.001,0.07904,0.03623,0,0
121,414,128,15,395,4,1,1,4,99,1,9,294,0,29,0,6,101,0.0002,0.0008,0.07924,0.03623,0,0
122,415,128,15,396,4,0,0,4,99,0,9,295,0,29,0,6,101,0.0,0.0008,0.07944,0.03614,0,0
123,416,128,15,396,5,0,0,5,99,0,9,295,0,29,0,6,101,0.0,0.001,0.07944,0.03606,0,0
124,416,128,15,397,4,0,0,4,99,0,9,296,0,29,0,6,101,0.0,0.0008,0.07964,0.03606,0,0
125,416,129,15,397,4,1,0,4,100,0,9,296,0,29,0,6,101,0.0002,0.0008,0.07964,0.03606,0,0
126,417,129,15,397,5,1,0,5,100,0,9,296,0,29,0,6,101,0.0002,0.001,0.07964,0.03597,0,0
127,418,129,15,397,6,1,0,6,100,0,9,296,0,29,0,6,101,0.0002,0.0012,0.07964,0.03589,0,0
128,420,129,15,397,8,1,0,8,100,0,9,296,0,29,0,6,101,0.0002,0.0016,0.07964,0.03571,0,0
129,420,129,15,398,7,0,0,7,100,0,9,297,0,29,0,6,101,0.0,0.0014,0.07984,0.03571,0,0
130,420,129,15,398,7,0,0,7,100,0,9,297,0,29,0,6,101,0.0,0.0014,0.07984,0.03571,0,0
131,421,129,15,399,7,0,0,7,100,0,9,298,0,29,0,6,101,0.0,0.0014,0.08004,0.03563,0,0
132,421,129,15,399,7,0,1,7,100,1,9,298,0,29,0,6,101,0.0,0.0014,0.08004,0.03563,0,0
133,422,130,15,399,8,1,1,8,101,1,9,298,0,29,0,6,101,0.0002,0.0016,0.08004,0.03555,0,0
134,423,130,15,401,7,0,0,7,101,0,9,300,0,29,0,6,101,0.0,0.0014,0.08044,0.03546,0,0
135,423,130,15,401,7,0,0,7,101,0,9,300,0,29,0,6,101,0.0,0.0014,0.08044,0.03546,0,0
136,423,130,15,403,5,0,0,4,101,0,9,301,1,29,0,6,102,0.0,0.001,0.08084,0.03546,0,0
137,423,130,15,404,4,0,0,3,101,0,9,302,1,29,0,6,102,0.0,0.0008,0.08104,0.03546,0,0
138,423,130,15,404,4,0,0,3,101,0,9,302,1,29,0,6,102,0.0,0.0008,0.08104,0.03546,0,0
139,424,130,15,404,5,0,0,4,101,0,9,302,1,29,0,6,102,0.0,0.001,0.08104,0.03538,0,0
140,424,130,15,404,5,0,0,4,101,0,9,302,1,29,0,6,102,0.0,0.001,0.08104,0.03538,0,0
141,424,130,15,406,3,0,0,2,101,0,9,304,1,29,0,6,102,0.0,0.0006,0.08144,0.03538,0,0
142,424,130,15,407,2,0,0,2,101,0,9,304,0,29,0,6,103,0.0,0.0004,0.08164,0.03538,0,0
143,424,130,15,407,2,0,1,2,101,1,9,304,0,29,0,6,103,0.0,0.0004,0.08164,0.03538,0,0
144,425,131,15,407,3,1,1,3,102,1,9,304,0,29,0,6,103,0.0002,0.0006,0.08164,0.03529,0,0
