Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
3,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
4,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0,0
5,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0,0
6,9,0,0,0,9,0,0,8,0,0,0,0,1,0,0,0,0,0.0,0.003,0.0,0.0,0,0
7,12,1,0,0,12,1,0,11,1,0,0,0,1,0,0,0,0,0.00033,0.004,0.0,0.0,0,0
8,14,1,0,1,13,1,0,12,1,0,0,1,1,0,0,0,0,0.00033,0.00433,0.00033,0.0,0,0
9,16,1,0,2,14,0,0,13,1,0,0,2,1,0,0,0,0,0.0,0.00467,0.00067,0.0,0,0
10,17,2,0,3,14,1,0,13,2,0,0,3,1,0,0,0,0,0.00033,0.00467,0.001,0.0,0,0
11,18,2,0,4,14,1,0,14,2,0,0,3,0,0,0,0,1,0.00033,0.00467,0.00133,0.0,0,0
12,21,2,0,4,17,1,0,17,2,0,0,3,0,0,0,0,1,0.00033,0.00567,0.00133,0.0,0,0
13,23,2,0,4,19,1,1,14,2,0,0,3,5,0,1,0,1,0.00033,0.00633,0.00133,0.0,0,0
14,27,4,0,5,22,3,2,15,3,1,0,4,7,1,1,0,1,0.001,0.00733,0.00167,0.0,0,0
15,30,5,0,6,24,4,3,18,4,2,0,4,6,1,1,0,2,0.00133,0.008,0.002,0.0,0,0
16,34,6,0,6,28,5,3,22,5,2,0,4,6,1,1,0,2,0.00167,0.00933,0.002,0.0,0,0
17,38,6,0,7,31,5,3,25,5,2,0,5,6,1,1,0,2,0.00167,0.01033,0.00233,0.0,0,0
18,46,7,1,11,34,5,2,28,6,1,1,8,6,1,1,0,3,0.00167,0.01134,0.00367,0.02174,0,0
19,47,7,2,12,33,3,0,28,6,0,2,8,5,1,0,0,4,0.001,0.01101,0.004,0.04255,0,0
20,48,7,2,13,33,2,0,27,6,0,2,9,6,1,0,0,4,0.00067,0.01101,0.00434,0.04167,0,0
21,55,7,2,14,39,1,1,31,6,1,2,10,8,1,0,0,4,0.00033,0.01301,0.00467,0.03636,0,0
22,58,8,2,17,39,1,1,33,7,1,2,12,6,1,0,0,5,0.00033,0.01301,0.00567,0.03448,0,0
23,59,9,2,20,37,2,1,32,8,1,2,14,5,1,0,0,6,0.00067,0.01234,0.00667,0.0339,0,0
24,61,9,2,21,38,2,2,33,8,2,2,14,5,1,0,0,7,0.00067,0.01268,0.007,0.03279,0,0
